Date,Year,Month,Day,DayOfWeek,Station,AQI,AQI_Category,PM2.5,PM10,NO2,SO2,O3,CO,Temperature,Humidity,Wind_Speed,Rainfall
2026-08-13,2026,8,13,3,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-13,2026,8,13,3,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-13,2026,8,13,3,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-13,2026,8,13,3,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-13,2026,8,13,3,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-13,2026,8,13,3,Uppal SPCB,25.0,Good,15.0,17.0,15.7,4.2,8.7,3.4,25.0,50.0,5.0,0.0
2026-08-13,2026,8,13,3,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-14,2026,8,14,4,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-14,2026,8,14,4,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-14,2026,8,14,4,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-14,2026,8,14,4,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-14,2026,8,14,4,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-14,2026,8,14,4,Uppal SPCB,30.0,Good,18.0,11.0,17.3,2.9,7.8,3.8,25.0,50.0,5.0,0.0
2026-08-14,2026,8,14,4,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-15,2026,8,15,5,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-15,2026,8,15,5,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-15,2026,8,15,5,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-15,2026,8,15,5,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-15,2026,8,15,5,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-15,2026,8,15,5,Uppal SPCB,38.0,Good,22.8,10.0,11.9,4.0,29.9,4.0,25.0,50.0,5.0,0.0
2026-08-15,2026,8,15,5,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-16,2026,8,16,6,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-16,2026,8,16,6,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-16,2026,8,16,6,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-16,2026,8,16,6,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-16,2026,8,16,6,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-16,2026,8,16,6,Uppal SPCB,17.0,Good,10.2,8.0,9.5,3.0,15.9,3.7,25.0,50.0,5.0,0.0
2026-08-16,2026,8,16,6,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-17,2026,8,17,0,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-17,2026,8,17,0,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-17,2026,8,17,0,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-17,2026,8,17,0,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-17,2026,8,17,0,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-17,2026,8,17,0,Uppal SPCB,46.0,Good,27.6,13.0,9.1,3.0,28.8,3.8,25.0,50.0,5.0,0.0
2026-08-17,2026,8,17,0,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-18,2026,8,18,1,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-18,2026,8,18,1,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-18,2026,8,18,1,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-18,2026,8,18,1,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-18,2026,8,18,1,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-18,2026,8,18,1,Uppal SPCB,61.0,Satisfactory,36.6,20.0,19.0,3.5,15.5,3.8,25.0,50.0,5.0,0.0
2026-08-18,2026,8,18,1,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-19,2026,8,19,2,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-19,2026,8,19,2,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-19,2026,8,19,2,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-19,2026,8,19,2,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-19,2026,8,19,2,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-19,2026,8,19,2,Uppal SPCB,76.0,Satisfactory,45.6,25.0,16.4,3.3,23.1,4.2,25.0,50.0,5.0,0.0
2026-08-19,2026,8,19,2,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-20,2026,8,20,3,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-20,2026,8,20,3,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-20,2026,8,20,3,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-20,2026,8,20,3,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-20,2026,8,20,3,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-20,2026,8,20,3,Uppal SPCB,85.0,Satisfactory,51.0,34.0,19.6,4.0,11.3,7.5,25.0,50.0,5.0,0.0
2026-08-20,2026,8,20,3,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-21,2026,8,21,4,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-21,2026,8,21,4,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-21,2026,8,21,4,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-21,2026,8,21,4,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-21,2026,8,21,4,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-21,2026,8,21,4,Uppal SPCB,46.0,Good,27.6,16.0,12.6,3.9,8.5,5.2,25.0,50.0,5.0,0.0
2026-08-21,2026,8,21,4,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-22,2026,8,22,5,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-22,2026,8,22,5,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-22,2026,8,22,5,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-22,2026,8,22,5,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-22,2026,8,22,5,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-22,2026,8,22,5,Uppal SPCB,13.0,Good,7.8,9.0,11.7,2.5,5.4,4.8,25.0,50.0,5.0,0.0
2026-08-22,2026,8,22,5,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-23,2026,8,23,6,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-23,2026,8,23,6,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-23,2026,8,23,6,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-23,2026,8,23,6,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-23,2026,8,23,6,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-23,2026,8,23,6,Uppal SPCB,17.0,Good,10.2,7.0,14.4,2.9,2.0,3.5,25.0,50.0,5.0,0.0
2026-08-23,2026,8,23,6,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-24,2026,8,24,0,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-24,2026,8,24,0,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-24,2026,8,24,0,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-24,2026,8,24,0,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-24,2026,8,24,0,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-24,2026,8,24,0,Uppal SPCB,34.0,Good,20.4,10.0,12.2,3.2,11.7,3.4,25.0,50.0,5.0,0.0
2026-08-24,2026,8,24,0,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-25,2026,8,25,1,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-25,2026,8,25,1,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-25,2026,8,25,1,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-25,2026,8,25,1,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-25,2026,8,25,1,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-25,2026,8,25,1,Uppal SPCB,9.0,Good,5.4,10.0,12.5,3.5,6.2,2.8,25.0,50.0,5.0,0.0
2026-08-25,2026,8,25,1,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-26,2026,8,26,2,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-26,2026,8,26,2,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-26,2026,8,26,2,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-26,2026,8,26,2,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-26,2026,8,26,2,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-26,2026,8,26,2,Uppal SPCB,21.0,Good,12.6,13.0,18.6,3.2,3.1,4.0,25.0,50.0,5.0,0.0
2026-08-26,2026,8,26,2,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-27,2026,8,27,3,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-27,2026,8,27,3,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-27,2026,8,27,3,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-27,2026,8,27,3,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-27,2026,8,27,3,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-27,2026,8,27,3,Uppal SPCB,42.0,Good,25.2,22.0,14.6,4.6,6.4,3.3,25.0,50.0,5.0,0.0
2026-08-27,2026,8,27,3,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-28,2026,8,28,4,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-28,2026,8,28,4,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-28,2026,8,28,4,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-28,2026,8,28,4,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-28,2026,8,28,4,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-28,2026,8,28,4,Uppal SPCB,38.0,Good,22.8,9.0,13.0,6.0,11.6,4.0,25.0,50.0,5.0,0.0
2026-08-28,2026,8,28,4,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-29,2026,8,29,5,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-29,2026,8,29,5,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-29,2026,8,29,5,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-29,2026,8,29,5,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-29,2026,8,29,5,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-29,2026,8,29,5,Uppal SPCB,25.0,Good,15.0,11.0,6.4,3.3,14.8,4.4,25.0,50.0,5.0,0.0
2026-08-29,2026,8,29,5,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-30,2026,8,30,6,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-30,2026,8,30,6,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-30,2026,8,30,6,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-30,2026,8,30,6,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-30,2026,8,30,6,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-30,2026,8,30,6,Uppal SPCB,34.0,Good,20.4,7.0,13.4,4.2,14.0,4.3,25.0,50.0,5.0,0.0
2026-08-30,2026,8,30,6,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-08-31,2026,8,31,0,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-08-31,2026,8,31,0,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-08-31,2026,8,31,0,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-08-31,2026,8,31,0,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-08-31,2026,8,31,0,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-08-31,2026,8,31,0,Uppal SPCB,5.0,Good,3.0,4.0,10.2,2.5,13.2,2.9,25.0,50.0,5.0,0.0
2026-08-31,2026,8,31,0,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-09-01,2026,9,1,1,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-09-01,2026,9,1,1,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-09-01,2026,9,1,1,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-09-01,2026,9,1,1,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-09-01,2026,9,1,1,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-09-01,2026,9,1,1,Uppal SPCB,34.0,Good,20.4,21.0,16.2,3.9,3.7,3.7,25.0,50.0,5.0,0.0
2026-09-01,2026,9,1,1,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-09-02,2026,9,2,2,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-09-02,2026,9,2,2,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-09-02,2026,9,2,2,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-09-02,2026,9,2,2,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-09-02,2026,9,2,2,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-09-02,2026,9,2,2,Uppal SPCB,61.0,Satisfactory,36.6,29.0,10.2,3.8,8.0,5.2,25.0,50.0,5.0,0.0
2026-09-02,2026,9,2,2,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-09-03,2026,9,3,3,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-09-03,2026,9,3,3,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-09-03,2026,9,3,3,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-09-03,2026,9,3,3,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-09-03,2026,9,3,3,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-09-03,2026,9,3,3,Uppal SPCB,42.0,Good,25.2,18.0,10.4,5.2,11.0,4.3,25.0,50.0,5.0,0.0
2026-09-03,2026,9,3,3,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-09-04,2026,9,4,4,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-09-04,2026,9,4,4,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-09-04,2026,9,4,4,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-09-04,2026,9,4,4,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-09-04,2026,9,4,4,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-09-04,2026,9,4,4,Uppal SPCB,21.0,Good,12.6,7.0,8.2,3.2,21.6,3.5,25.0,50.0,5.0,0.0
2026-09-04,2026,9,4,4,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-09-05,2026,9,5,5,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-09-05,2026,9,5,5,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-09-05,2026,9,5,5,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-09-05,2026,9,5,5,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-09-05,2026,9,5,5,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-09-05,2026,9,5,5,Uppal SPCB,13.0,Good,7.8,8.0,6.8,3.3,24.9,3.5,25.0,50.0,5.0,0.0
2026-09-05,2026,9,5,5,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-09-06,2026,9,6,6,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-09-06,2026,9,6,6,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
